OrderID,CustomerID,ManagerID,Quantity,Price,Freight,OrderDate,ShippedDate
4945,JJ71,man86,89,65.54,25.81,2021-10-17,2021-12-26
4946,NQ85,man67,98,94.97,10.31,2021-12-14,2021-12-15
4947,WY51,man47,12,40.49,27.9,2021-12-09,2021-12-22
4948,RM10,man36,32,25.83,25.28,2021-10-29,2021-12-18
4949,ZO03,man11,34,89.21,21.71,2021-12-03,2021-12-24
4950,GH40,man28,56,49.92,10.02,2021-11-12,2021-12-29
4951,OL17,man62,48,59.11,17.45,2021-10-30,2021-12-19
4952,FL27,man75,76,78.54,16.84,2021-10-18,2021-12-29
4953,DS52,man86,33,75.39,18.05,2021-12-01,2022-01-02
4954,DP78,man60,6,92.47,13.3,2021-10-16,2021-12-20
4955,CY56,man34,65,54.85,27.28,2021-11-20,2021-12-18
4956,VB67,man12,92,58.78,21.26,2021-11-19,2022-01-09
4957,ZP09,man45,94,58.14,10.28,2021-12-07,2021-12-27
4958,AK47,man43,55,25.58,17.17,2021-11-22,2022-01-10
4959,JE93,man13,10,61.63,20.92,2021-11-15,2021-12-19
4960,ZV65,man15,72,55.76,25.84,2021-10-27,2022-01-13
4961,VW03,man92,66,96.02,25.07,2021-10-29,2022-01-08
4962,FR47,man85,24,70.8,27.51,2021-12-03,2022-01-10
4963,BE93,man27,93,67.69,26.31,2021-11-27,2021-12-19
4964,TJ24,man27,72,58.88,18.52,2021-10-21,2021-12-22
4965,EH27,man00,94,99.57,11.58,2021-11-07,2021-12-16
4966,OP47,man46,82,39.19,20.27,2021-10-30,2021-12-29
4967,LH49,man72,85,58.47,27.58,2021-12-04,2022-01-04
4968,NG17,man65,86,23.32,11.79,2021-11-01,2022-01-13
4969,HM61,man22,81,52.13,11.67,2021-11-11,2021-12-16
4970,YS15,man10,28,21.79,17.33,2021-11-08,2021-12-22
4971,ZQ86,man90,99,92.2,13.5,2021-12-01,2021-12-25
4972,EA78,man59,27,81.45,18.05,2021-11-22,2021-12-25
4973,HK09,man48,29,32.4,11.81,2021-12-13,2022-01-13
4974,NF55,man76,64,25.61,12.13,2021-12-04,2021-12-22
4975,WY98,man58,18,62.7,26.25,2021-11-13,2022-01-13
4976,MT02,man87,2,91.27,16.36,2021-10-29,2021-12-22
4977,PZ57,man72,52,75.72,11.05,2021-12-10,2021-12-29
4978,RR12,man61,64,50.45,26.31,2021-11-02,2021-12-23
4979,UH56,man01,5,51.26,13.34,2021-11-04,2021-12-19
4980,RY03,man48,49,62.18,10.96,2021-11-22,2022-01-03
4981,TA40,man89,8,51.55,10.6,2021-12-12,2021-12-24
4982,MR22,man22,16,45.04,14.75,2021-12-09,2021-12-25
4983,JM26,man81,31,21.34,25.91,2021-10-22,2022-01-11
4984,VR84,man68,8,26.92,18.14,2021-11-03,2021-12-26
4985,WM63,man31,92,44.98,13.45,2021-11-09,2022-01-03
4986,WB25,man84,51,22.13,21.79,2021-10-24,2021-12-26
4987,AO29,man31,56,23.33,28.45,2021-11-30,2022-01-07
4988,LS25,man62,14,72.17,23.07,2021-12-01,2021-12-25
4989,QE59,man83,66,97.63,18.6,2021-10-20,2021-12-14
4990,JR76,man00,30,80.1,17.92,2021-12-01,2021-12-27
4991,MG14,man63,4,89.07,10.11,2021-12-02,2022-01-12
4992,EB82,man72,63,44.63,26.58,2021-10-21,2021-12-24
4993,XY49,man65,12,29.44,14.67,2021-10-25,2021-12-31
4994,TW36,man45,47,76.49,19.09,2021-10-18,2021-12-30
4995,YH51,man30,97,40.78,16.28,2021-11-19,2022-01-03
4996,MI17,man98,46,23.17,10.47,2021-11-03,2021-12-21
4997,SW26,man23,15,43.22,27.74,2021-10-16,2021-12-30
4998,LA39,man95,62,86.38,14.61,2021-10-30,2022-01-03
4999,YA92,man21,38,23.86,15.59,2021-11-20,2021-12-23
5000,HC46,man92,46,79.92,29.61,2021-11-19,2021-12-21
5001,MN46,man02,45,91.67,29.39,2021-10-26,2022-01-05
5002,KM09,man79,80,83.73,27.39,2021-10-30,2022-01-07
5003,EQ12,man48,45,40.2,28.43,2021-12-05,2021-12-26
5004,UL13,man33,25,73.75,23.72,2021-12-05,2021-12-16
5005,PX02,man83,89,46.45,24.65,2021-12-01,2022-01-13
5006,PJ99,man11,91,39.87,22.15,2021-11-03,2021-12-25
5007,PB10,man10,8,67.58,22.45,2021-11-01,2022-01-13
5008,QQ53,man69,35,88.88,21.39,2021-12-04,2021-12-15
5009,AS18,man18,18,54.69,19.14,2021-10-17,2021-12-27
5010,KH09,man91,1,20.71,19.99,2021-12-09,2021-12-14
5011,QN63,man89,97,64.16,19.24,2021-12-10,2021-12-27
5012,YR81,man85,34,49.96,28.55,2021-12-05,2021-12-22
5013,ZC87,man05,87,21.32,17.22,2021-12-01,2022-01-01
5014,LV58,man03,5,23.14,20.94,2021-11-19,2022-01-09
5015,SJ51,man71,41,42.33,14.68,2021-10-31,2021-12-21
5016,CS31,man72,34,51.33,17.15,2021-10-25,2021-12-31
5017,AL50,man19,57,50.58,20.83,2021-11-29,2022-01-05
5018,MV71,man36,84,86.95,12.33,2021-12-04,2021-12-24
5019,QV90,man87,36,92.82,12.66,2021-10-21,2021-12-23
5020,LZ09,man52,29,32.69,29.02,2021-12-13,2021-12-21
5021,XY79,man95,11,41.52,13.42,2021-10-18,2021-12-30
5022,LT68,man71,70,38.32,15.59,2021-11-28,2021-12-22
5023,BB28,man26,74,50.51,25.1,2021-11-18,2021-12-15
5024,TV17,man41,87,70.08,16.97,2021-12-12,2021-12-27
5025,EN04,man58,50,55.23,18.91,2021-11-27,2022-01-07
5026,WU96,man42,71,31.62,17.59,2021-11-08,2021-12-18
5027,UI41,man55,16,79.76,17.07,2021-12-10,2021-12-31
5028,CA59,man23,46,69.07,17.58,2021-11-04,2022-01-10
5029,AD46,man95,30,75.2,24.16,2021-11-02,2022-01-07
5030,JZ75,man80,18,22.6,15.65,2021-12-10,2022-01-08
5031,EI60,man81,8,76.9,10.44,2021-12-10,2022-01-10
5032,EM13,man55,6,79.5,21.4,2021-11-26,2022-01-12
5033,SY72,man95,74,63.34,25.66,2021-11-29,2022-01-09
5034,OM35,man38,71,21.37,28.27,2021-11-22,2021-12-21
5035,MG24,man75,98,55.81,27.63,2021-12-10,2022-01-10
5036,WX77,man15,16,20.53,18.67,2021-10-29,2021-12-17
5037,YX16,man33,86,28.2,11.76,2021-10-17,2021-12-30
5038,AA58,man07,6,26.41,13.42,2021-11-23,2021-12-28
5039,GC55,man39,70,50.33,20.59,2021-10-23,2022-01-01
5040,GD67,man59,62,90.37,29.83,2021-11-21,2022-01-08
5041,JC69,man32,65,68.39,22.08,2021-11-02,2022-01-05
5042,FJ17,man81,85,35.08,11.2,2021-10-20,2022-01-03
5043,DZ08,man22,7,82.2,15.81,2021-11-21,2021-12-30
5044,CT14,man68,6,91.21,18.52,2021-11-12,2022-01-08
5045,EE43,man48,59,91.56,29.61,2021-10-21,2022-01-06
5046,YF66,man35,6,67.61,26.43,2021-11-25,2022-01-06
5047,EX84,man35,67,81.48,13.38,2021-10-31,2022-01-03
5048,OO67,man15,58,42.57,10.47,2021-12-09,2022-01-02
5049,AU30,man81,95,86.78,27.72,2021-11-19,2021-12-15
5050,RF03,man96,99,32.98,25.4,2021-11-16,2022-01-08
5051,WF96,man48,34,42.72,22.53,2021-11-16,2022-01-11
5052,HR45,man84,51,97.35,13.95,2021-11-30,2022-01-03
5053,WM71,man76,72,69.63,24.86,2021-11-13,2022-01-05
5054,QF96,man22,11,29.1,24.25,2021-10-28,2021-12-22
5055,KE79,man27,80,57.47,25.07,2021-11-03,2021-12-31
5056,TJ58,man24,38,82.32,11.37,2021-11-12,2021-12-31
5057,BZ82,man45,21,44.99,23.96,2021-12-12,2022-01-11
5058,QM34,man26,37,25.39,17.4,2021-12-12,2022-01-05
5059,FP87,man84,63,50.86,17.74,2021-11-12,2021-12-31
5060,TQ59,man82,56,58.16,21.47,2021-10-22,2022-01-08
5061,KQ05,man36,65,97.64,17.73,2021-11-23,2022-01-09
5062,VB01,man31,60,44.71,18.12,2021-10-26,2022-01-11
5063,XE77,man47,48,91.15,22.63,2021-11-08,2021-12-26
5064,BG78,man61,28,62.31,12.02,2021-12-08,2021-12-17
5065,NI71,man99,43,34.41,16.71,2021-12-08,2022-01-09
5066,KK06,man50,64,35.97,18.62,2021-10-27,2022-01-08
5067,VO41,man87,91,84.6,19.67,2021-11-14,2022-01-08
5068,ZD36,man71,93,33.1,16.21,2021-12-09,2021-12-26
5069,MN62,man55,74,74.6,21.74,2021-12-13,2021-12-24
5070,LF81,man14,52,61.46,10.51,2021-10-24,2021-12-31
5071,TL64,man85,64,70.69,16.85,2021-12-11,2021-12-17
5072,OW47,man09,46,40.61,23.7,2021-12-08,2021-12-22
5073,AK31,man65,81,67.34,20.88,2021-11-03,2021-12-24
5074,BQ85,man61,76,87.3,15.29,2021-12-07,2022-01-10
5075,TY69,man93,80,47.22,26.44,2021-12-12,2021-12-27
5076,BR68,man26,2,81.52,25.6,2021-10-18,2022-01-05
5077,LA73,man58,62,87.57,17.59,2021-11-18,2021-12-25
5078,QV67,man50,42,83.77,10.99,2021-12-14,2021-12-14
5079,QH41,man94,49,78.59,22.54,2021-11-25,2021-12-26
5080,KB46,man89,95,97.43,11.08,2021-10-19,2022-01-01
5081,NL46,man17,37,20.75,23.1,2021-10-21,2021-12-27
5082,PW32,man03,43,67.24,29.16,2021-10-18,2022-01-01
5083,QQ35,man14,70,50.86,23.3,2021-11-11,2021-12-16
5084,HO14,man93,29,23.55,12.19,2021-11-23,2021-12-18
5085,ZM53,man14,71,21.57,16.8,2021-11-25,2021-12-29
5086,ZB76,man42,1,65.04,23.08,2021-10-22,2021-12-23
5087,WJ53,man56,23,34.22,17.96,2021-10-24,2021-12-16
5088,QB60,man37,95,51.29,18.77,2021-11-10,2022-01-07
5089,JC16,man72,13,64.01,12.84,2021-11-21,2021-12-21
5090,EE90,man84,9,57.01,23.31,2021-10-20,2021-12-27
5091,YA51,man70,62,83.73,23.41,2021-11-12,2021-12-17
5092,GA81,man14,28,95.03,28.23,2021-10-21,2021-12-18
5093,LL19,man70,63,22.85,20.4,2021-11-26,2021-12-28
5094,AW64,man05,72,57.71,18.75,2021-11-11,2022-01-01
5095,CZ99,man63,58,78.83,15.79,2021-10-29,2022-01-05
5096,ZH12,man41,12,83.82,10.8,2021-12-10,2022-01-05
5097,LR69,man26,7,70.56,16.29,2021-12-13,2021-12-15
5098,AR53,man06,17,92.66,22.56,2021-10-15,2022-01-09
5099,QX25,man18,3,73.95,13.58,2021-10-18,2021-12-20
5100,AK55,man31,96,97.06,25.21,2021-11-28,2022-01-01
5101,QS11,man42,72,50.87,11.31,2021-12-01,2022-01-13
5102,CI02,man77,100,85.98,10.43,2021-11-09,2022-01-09
5103,GR29,man36,40,62.79,25.83,2021-11-22,2021-12-15
5104,XB15,man21,97,38.63,28.49,2021-11-13,2022-01-02
5105,LL09,man51,6,35.46,25.94,2021-10-17,2021-12-29
5106,RT60,man94,77,96.81,24.36,2021-12-06,2022-01-04
5107,HL73,man53,32,43.72,24.47,2021-11-26,2022-01-02
5108,HY33,man11,95,49.36,13.42,2021-12-14,2021-12-23
5109,MF63,man23,92,84.16,13.56,2021-10-18,2021-12-19
5110,PG08,man26,49,93.08,13.35,2021-10-29,2021-12-19
5111,XT27,man83,10,37.05,19.21,2021-11-06,2021-12-22
5112,UU14,man72,45,61.81,27.6,2021-12-11,2022-01-10
5113,SL24,man82,95,91.12,16.32,2021-11-27,2022-01-02
5114,MC22,man86,46,57.96,18.63,2021-11-29,2022-01-13
5115,XV54,man52,35,79.07,18.27,2021-11-24,2021-12-24
5116,NI13,man83,60,63.26,12.38,2021-12-13,2022-01-11
5117,FN52,man08,67,39.32,25.05,2021-11-10,2022-01-02
5118,GO37,man74,42,69.32,26.15,2021-12-04,2021-12-18
5119,ET07,man42,92,89.32,20.44,2021-11-18,2022-01-02
5120,BI90,man12,37,36.86,27.24,2021-10-26,2021-12-20
5121,BA28,man48,58,55.46,26.67,2021-11-25,2021-12-21
5122,LI92,man81,86,41.84,11.15,2021-12-03,2022-01-09
5123,UE32,man76,34,33.32,13.29,2021-12-04,2022-01-10
5124,UK48,man30,35,85.83,24.23,2021-11-24,2022-01-10
5125,GK23,man09,97,33.82,10.44,2021-11-21,2022-01-03
5126,RW49,man31,19,23.55,14.73,2021-11-07,2022-01-06
5127,AC85,man35,49,39.71,20.25,2021-12-02,2021-12-20
5128,BA00,man48,77,34.41,28.74,2021-10-21,2021-12-30
5129,FR50,man05,97,58.18,23.75,2021-12-09,2022-01-03
5130,NH74,man36,33,25.76,14.28,2021-11-04,2021-12-18
5131,TO64,man46,5,71.3,23.8,2021-12-13,2021-12-20
5132,CW67,man96,64,64.13,16.95,2021-12-11,2022-01-13
5133,PH72,man38,7,93.16,21.35,2021-10-29,2022-01-04
5134,EI95,man28,17,93.12,19.72,2021-12-12,2022-01-13
5135,KR63,man78,4,30.02,24.61,2021-10-21,2022-01-07
5136,FR37,man12,42,53.28,18.84,2021-11-17,2021-12-31
5137,KM41,man24,10,37.23,28.66,2021-10-30,2021-12-17
5138,PO36,man63,18,32.82,13.32,2021-10-23,2021-12-24
5139,AN39,man10,28,88.62,16.97,2021-12-09,2022-01-03
5140,XT30,man33,95,51.51,19.18,2021-11-03,2021-12-18
5141,YX41,man03,51,80.77,11.05,2021-11-18,2021-12-16
5142,PM76,man41,68,66.76,27.83,2021-11-20,2021-12-23
5143,EW77,man83,44,43.95,16.99,2021-10-24,2022-01-09
5144,NM16,man25,34,46.34,14.21,2021-12-05,2021-12-19
5145,JN08,man07,23,76.18,18.57,2021-11-19,2021-12-20
5146,VA10,man24,55,54.11,18.81,2021-11-10,2021-12-24
5147,DA46,man42,88,72.35,17.88,2021-12-10,2022-01-13
5148,HJ17,man41,67,46.25,28.44,2021-11-06,2021-12-24
5149,HM35,man66,76,62.41,20.1,2021-11-29,2021-12-22
5150,ZM81,man23,46,40.01,27.3,2021-11-27,2022-01-11
5151,NU63,man89,98,58.6,27.53,2021-10-18,2021-12-30
5152,QM67,man72,17,98.8,18.55,2021-11-18,2021-12-15
5153,CF28,man44,58,44.99,18.61,2021-10-22,2021-12-22
5154,MD95,man38,40,62.51,26.48,2021-11-09,2021-12-19
5155,YN67,man15,41,23.32,13.66,2021-11-16,2021-12-15
5156,UP81,man45,5,40.5,15.06,2021-11-09,2021-12-23
5157,AO26,man53,6,97.57,17.29,2021-11-10,2022-01-02
5158,FW24,man62,15,81.21,27.09,2021-12-05,2021-12-27
5159,LB70,man18,78,59.33,28.72,2021-11-03,2021-12-16
5160,XU89,man34,66,20.25,29.99,2021-12-07,2021-12-24
5161,SU80,man82,78,81.32,21.27,2021-10-15,2021-12-21
5162,BZ42,man63,77,39.48,14.94,2021-11-11,2022-01-05
5163,VC23,man15,47,27.4,25.55,2021-12-13,2021-12-31
5164,XZ57,man29,3,76.04,26.91,2021-11-01,2021-12-29
5165,AE02,man18,80,57.88,28.84,2021-11-03,2021-12-19
5166,ZA37,man71,53,76.19,14.45,2021-12-04,2022-01-05
5167,PG56,man96,27,63.84,21.67,2021-11-01,2022-01-12
5168,ZD08,man39,63,90.74,13.12,2021-12-11,2021-12-21
5169,PH92,man79,35,52.88,19.3,2021-10-15,2021-12-17
5170,YV35,man26,41,69.88,25.87,2021-10-16,2021-12-15
5171,OT26,man13,48,98.37,21.32,2021-11-18,2021-12-28
5172,EQ69,man93,14,65.3,20.71,2021-11-21,2022-01-04
5173,DP15,man12,98,71.93,21.96,2021-11-14,2022-01-06
5174,FE88,man61,93,39.02,12.89,2021-10-15,2022-01-02
5175,PR12,man22,7,99.2,20.79,2021-10-15,2021-12-24
5176,IH43,man99,43,85.43,29.73,2021-11-27,2021-12-16
5177,GQ42,man74,76,88.44,13.96,2021-10-26,2021-12-27
5178,LY73,man53,18,71.06,26.71,2021-11-04,2022-01-08
5179,HY03,man56,29,54.65,28.39,2021-12-06,2021-12-26
5180,GT30,man91,6,68.6,10.82,2021-12-05,2021-12-31
5181,DW11,man44,5,90.97,11.29,2021-10-24,2021-12-18
5182,BM54,man59,98,32.91,11.4,2021-10-30,2022-01-02
5183,DL03,man77,87,34.96,25.51,2021-11-10,2022-01-13
5184,NF36,man86,78,76.68,23.07,2021-11-07,2021-12-20
5185,JU43,man73,72,71.81,11.26,2021-11-20,2021-12-25
5186,HH53,man06,79,92.3,10.72,2021-12-08,2021-12-24
5187,MS82,man38,14,41.33,27.76,2021-10-30,2021-12-25
5188,WL75,man64,46,86.71,27.17,2021-11-27,2021-12-20
5189,CN32,man00,63,52.98,23.63,2021-11-05,2022-01-05
5190,BO95,man17,17,48.91,19.24,2021-10-22,2022-01-12
5191,FK52,man11,1,24.95,25.2,2021-10-28,2022-01-08
5192,AU94,man89,44,97.52,13.21,2021-10-20,2021-12-23
5193,FC16,man29,4,63.72,24.83,2021-12-02,2021-12-27
5194,XJ81,man54,37,84.26,23.46,2021-10-25,2021-12-22
5195,DX70,man15,47,48.23,21.23,2021-12-08,2022-01-04
5196,ZL81,man64,93,87.61,11.51,2021-11-29,2021-12-14
5197,RB97,man72,30,93.99,25.17,2021-11-30,2021-12-19
5198,NF34,man62,20,40.51,16.02,2021-10-28,2021-12-14
5199,OL54,man82,99,86.52,22.54,2021-10-28,2022-01-08
5200,YL67,man50,73,84.19,14.7,2021-10-21,2022-01-01
5201,BC40,man16,61,42.64,19.84,2021-10-16,2021-12-19
5202,MV78,man73,4,57.59,10.26,2021-11-07,2021-12-26
5203,XF02,man21,26,98.71,11.38,2021-12-11,2021-12-14
5204,DT21,man71,36,34.96,12.33,2021-10-17,2021-12-19
5205,WJ21,man38,72,73.75,20.24,2021-11-20,2021-12-25
5206,YP12,man32,15,20.6,17.55,2021-10-31,2021-12-23
5207,FW10,man91,23,91.42,10.69,2021-10-27,2021-12-19
5208,FE97,man24,69,54.05,22.96,2021-11-28,2022-01-10
5209,YS23,man58,22,31.6,14.52,2021-12-09,2022-01-07
5210,PZ70,man61,19,96.46,28.39,2021-12-11,2022-01-10
5211,WP28,man07,64,84.57,20.45,2021-10-20,2022-01-02
5212,XQ06,man06,40,96.18,28.2,2021-12-13,2022-01-09
5213,SI00,man95,14,21.63,17.21,2021-11-16,2021-12-20
5214,UQ68,man76,77,90.97,27.74,2021-11-19,2022-01-05
5215,DZ72,man24,53,25.5,15.27,2021-11-30,2021-12-15
5216,RL46,man95,30,35.53,22.71,2021-11-25,2022-01-03
5217,KE89,man79,63,35.11,21.98,2021-12-08,2021-12-24
5218,IL25,man21,57,87.35,21.44,2021-12-01,2021-12-26
5219,HI50,man17,30,94.88,23.63,2021-10-29,2021-12-27
5220,QM26,man36,93,39.81,23.32,2021-10-31,2021-12-26
5221,KC87,man64,37,34.19,17.78,2021-12-06,2021-12-31
5222,VA68,man70,32,56.91,18.21,2021-10-21,2021-12-29
5223,QF31,man38,75,23.79,15.16,2021-11-19,2022-01-02
5224,CW73,man23,34,97.84,29.76,2021-11-17,2022-01-06
5225,VN26,man72,57,42.38,28.02,2021-12-03,2021-12-31
5226,FX80,man16,1,83.05,27.25,2021-10-15,2021-12-29
5227,QE15,man95,47,27.82,21.22,2021-10-26,2021-12-22
5228,ZN52,man93,63,71.85,26.77,2021-10-27,2022-01-10
5229,ZQ32,man76,54,85.63,20.57,2021-12-12,2022-01-07
5230,MY64,man02,12,99.8,28.17,2021-11-04,2021-12-14
5231,EY11,man84,21,89.47,13.87,2021-11-30,2021-12-16
5232,XZ32,man26,47,54.27,11.69,2021-12-07,2021-12-24
5233,CB54,man15,58,92.67,21.33,2021-11-24,2021-12-20
5234,AV01,man31,37,26.63,19.41,2021-11-04,2021-12-15
5235,GH77,man66,63,23.72,24.27,2021-11-03,2021-12-24
5236,YB62,man37,10,41.2,15.78,2021-11-27,2021-12-24
5237,GG08,man03,53,29.19,25.18,2021-11-02,2022-01-10
5238,QL15,man95,77,73.78,10.24,2021-10-28,2021-12-29
5239,CO47,man85,13,25.08,21.89,2021-11-29,2022-01-09
5240,FG99,man13,91,78.97,16.46,2021-11-07,2022-01-07
5241,MB68,man62,3,62.99,17.24,2021-11-23,2021-12-31
5242,FM45,man12,34,46.56,28.48,2021-10-16,2021-12-18
5243,SG54,man32,87,23.79,26.01,2021-11-17,2021-12-18
5244,WM48,man31,96,98.67,23.35,2021-11-04,2021-12-17
5245,BO50,man71,57,35.27,21.39,2021-10-26,2022-01-02
5246,IO94,man45,50,33.82,26.77,2021-11-20,2021-12-25
5247,WX00,man41,7,53.45,21.43,2021-10-25,2021-12-26
5248,YM96,man58,43,78.67,19.39,2021-12-01,2021-12-18
5249,VV86,man40,58,85.16,24.38,2021-11-22,2022-01-07
5250,ZC14,man27,91,48.54,29.85,2021-11-30,2021-12-26
5251,WB91,man22,11,68.03,13.35,2021-11-03,2021-12-27
5252,WO12,man30,74,27.28,29.74,2021-12-06,2022-01-03
5253,RW23,man22,68,99.53,16.33,2021-12-12,2021-12-22
5254,RF05,man39,14,74.79,22.32,2021-12-11,2021-12-24
5255,NX38,man20,1,46.51,11.73,2021-10-19,2021-12-15
5256,GM98,man97,82,78.84,14.04,2021-12-07,2022-01-04
5257,LV97,man67,24,97.27,16.45,2021-11-22,2022-01-01
5258,FK47,man97,42,71.0,28.71,2021-11-16,2021-12-25
5259,ST78,man40,27,99.03,23.54,2021-11-08,2022-01-11
5260,RY70,man91,90,66.65,14.13,2021-11-09,2021-12-15
5261,QO27,man94,85,53.74,20.81,2021-11-15,2022-01-02
5262,VE34,man94,75,22.87,15.88,2021-10-26,2022-01-02
5263,ON46,man44,59,90.94,12.17,2021-10-25,2021-12-15
5264,PZ26,man91,25,48.33,24.68,2021-10-20,2021-12-15
5265,SL85,man40,8,75.25,11.05,2021-11-28,2021-12-25
5266,TB41,man41,56,96.66,17.93,2021-12-03,2021-12-25
5267,CQ18,man10,98,98.98,14.42,2021-10-27,2021-12-28
5268,DQ15,man02,73,29.74,25.98,2021-11-26,2022-01-13
5269,QW56,man10,88,63.46,10.05,2021-12-10,2022-01-12
5270,HV92,man07,95,74.66,23.63,2021-12-11,2022-01-13
5271,SD52,man14,60,61.34,12.93,2021-11-07,2022-01-08
5272,OH32,man56,48,93.93,28.42,2021-11-07,2022-01-11
5273,AQ06,man87,4,32.15,27.82,2021-11-28,2022-01-06
5274,LH45,man03,31,23.2,12.7,2021-11-07,2021-12-20
5275,NC39,man79,95,81.42,17.1,2021-11-19,2021-12-20
5276,LY27,man97,64,82.19,19.54,2021-12-06,2022-01-04
5277,WB06,man66,51,21.75,20.34,2021-12-04,2022-01-02
5278,EQ51,man84,48,22.47,27.3,2021-11-30,2021-12-24
5279,GD70,man39,15,31.14,16.84,2021-11-05,2021-12-17
5280,DT54,man59,49,91.13,23.35,2021-10-22,2022-01-04
5281,RG78,man90,30,22.85,20.73,2021-12-02,2022-01-13
5282,KL94,man68,64,81.17,13.55,2021-12-08,2021-12-31
5283,VJ50,man02,91,34.55,18.52,2021-10-17,2022-01-07
5284,LA93,man77,70,91.46,11.44,2021-10-15,2021-12-30
5285,QI37,man47,4,41.54,26.63,2021-11-17,2022-01-04
5286,LV81,man81,87,39.12,18.61,2021-12-08,2022-01-06
5287,CY09,man70,90,55.2,18.24,2021-11-27,2021-12-29
5288,WT57,man40,35,57.4,24.38,2021-11-21,2022-01-12
5289,SK19,man07,86,29.62,13.94,2021-12-13,2022-01-04
5290,ME29,man56,19,73.62,22.33,2021-11-14,2022-01-12
5291,JA73,man73,97,26.63,20.07,2021-12-09,2021-12-31
5292,RU74,man06,29,58.61,21.52,2021-11-26,2021-12-17
5293,SH55,man62,38,87.95,21.5,2021-11-06,2021-12-21
5294,LR18,man20,63,23.74,25.91,2021-11-28,2022-01-08
5295,OB75,man12,23,78.07,27.18,2021-12-06,2022-01-12
5296,EV50,man47,24,25.15,14.35,2021-11-29,2022-01-10
5297,BE55,man40,15,55.61,16.41,2021-10-21,2022-01-03
5298,QB77,man13,95,80.93,15.79,2021-11-15,2021-12-23
5299,RF97,man73,47,23.38,19.59,2021-11-21,2021-12-25
5300,QC26,man62,17,76.37,19.29,2021-11-10,2021-12-19
5301,YQ39,man40,94,74.12,13.08,2021-11-15,2022-01-11
5302,ZU35,man50,91,87.34,15.11,2021-10-23,2021-12-14
5303,LQ82,man78,3,24.9,12.97,2021-11-20,2022-01-07
5304,ZX21,man45,19,20.79,17.03,2021-10-30,2021-12-14
5305,VJ98,man28,51,57.91,28.04,2021-11-14,2022-01-03
5306,VB71,man91,66,80.79,28.72,2021-11-05,2021-12-21
5307,HC74,man01,56,92.19,25.94,2021-10-22,2022-01-06
5308,JW09,man23,54,24.84,28.76,2021-12-07,2021-12-28
5309,VO17,man19,53,60.03,27.25,2021-12-01,2021-12-30
5310,TU67,man44,46,48.63,24.38,2021-11-25,2021-12-16
5311,JQ21,man14,76,36.41,13.44,2021-12-04,2021-12-27
5312,AJ85,man77,19,46.13,20.58,2021-11-03,2022-01-11
5313,KI49,man57,54,85.53,28.17,2021-11-20,2022-01-08
5314,HD16,man72,85,62.96,19.36,2021-10-25,2021-12-18
5315,FR15,man78,55,39.92,23.5,2021-11-18,2021-12-14
5316,CX18,man45,93,55.85,29.56,2021-12-13,2022-01-10
5317,QK75,man89,71,43.59,10.92,2021-10-16,2021-12-19
5318,DD20,man47,70,42.62,13.9,2021-11-03,2021-12-22
5319,XA58,man22,75,84.98,23.15,2021-11-25,2022-01-11
5320,UP60,man75,75,25.89,16.03,2021-11-21,2021-12-26
5321,VW90,man40,10,52.44,12.04,2021-10-31,2022-01-11
5322,PV53,man40,22,30.52,15.62,2021-11-07,2021-12-21
5323,WL30,man08,12,90.01,13.94,2021-11-28,2022-01-03
5324,XF20,man64,6,20.66,28.11,2021-10-18,2021-12-27
5325,HC97,man78,88,52.19,14.62,2021-10-21,2021-12-21
5326,UA60,man08,10,52.59,24.49,2021-10-24,2022-01-11
5327,ID06,man53,42,79.4,16.41,2021-11-08,2022-01-04
5328,RH97,man17,80,37.82,26.71,2021-11-28,2021-12-18
5329,XF86,man17,67,37.29,22.96,2021-10-22,2022-01-06
5330,SH11,man98,53,95.5,10.85,2021-11-01,2022-01-02
5331,EP09,man58,2,26.95,16.48,2021-12-02,2022-01-13
5332,PA16,man46,59,95.62,26.8,2021-11-18,2021-12-14
5333,GB35,man47,33,24.54,11.01,2021-10-20,2021-12-22
5334,OP84,man85,33,92.88,19.48,2021-12-08,2021-12-29
5335,XC71,man00,40,92.5,27.82,2021-10-19,2021-12-15
5336,VR16,man01,100,56.81,17.42,2021-12-12,2021-12-19
5337,FT63,man63,12,89.74,18.97,2021-11-17,2022-01-12
5338,LX07,man95,99,61.53,21.1,2021-10-23,2021-12-15
5339,VJ93,man30,87,58.33,13.69,2021-10-22,2022-01-04
5340,ZC41,man91,26,86.54,24.31,2021-12-04,2022-01-06
5341,GA03,man20,59,95.76,18.66,2021-11-15,2021-12-31
5342,XM75,man43,12,80.66,14.32,2021-10-15,2021-12-19
5343,VD76,man33,43,82.74,13.45,2021-11-04,2021-12-25
5344,HY54,man71,32,51.89,27.2,2021-10-16,2022-01-10
5345,HX60,man25,16,48.79,28.92,2021-12-05,2022-01-04
5346,IN69,man16,71,80.64,19.57,2021-12-10,2021-12-20
5347,FO10,man61,96,87.29,18.98,2021-11-07,2022-01-01
5348,TF50,man51,38,73.02,29.87,2021-11-01,2021-12-20
5349,PG55,man49,45,22.56,24.35,2021-11-26,2021-12-31
5350,WM22,man22,72,49.94,20.37,2021-11-28,2021-12-20
5351,WM18,man81,81,42.15,25.65,2021-10-22,2022-01-12
5352,AS47,man45,1,31.39,27.52,2021-10-16,2021-12-25
